14475					
1303	245	350	2.07E-05	0.0337867	8.77E-05
1304	245	570	1.89E-05	0.0421456	0.000185686
1305	246	718	1.93E-05	0.0395374	0.000177761
1306	246	3414	2.48E-05	0.0272162	0.000106239
1307	246	1196	2.58E-05	0.0258465	0.00011012
1308	246	5023	1.46E-05	0.0444892	0.000133107
1309	247	440	1.00E-05	0.0409384	0.000149594
1310	440	7004	1.72E-05	0.0351628	7.74E-05
1311	247	7004	2.13E-05	0.0353286	7.75E-05
1312	247	2918	1.45E-05	0.0417122	0.000121296
1313	247	438	2.39E-05	0.0248257	0.000167353
1314	247	2720	1.06E-05	0.0367943	0.000258093
1315	247	481	2.91E-05	0.042891	0.00012017
1316	247	1396	1.96E-05	0.0372834	0.000218776
1317	2918	7005	1.31E-05	0.0441853	4.15E-05
1318	247	7005	1.25E-05	0.0421421	0.000108497
1319	248	890	1.46E-05	0.0339699	0.000207422
1320	248	1198	2.26E-05	0.0235639	0.000139506
1321	248	350	2.19E-05	0.0286431	0.000118822
1322	249	1204	2.67E-05	0.0245211	7.89E-05
1323	249	2750	1.96E-05	0.0391999	9.21E-05
1324	249	1418	1.81E-05	0.0324149	0.000149806
1325	250	4043	7.96E-06	0.0366422	0.000258701
1326	250	577	2.52E-05	0.0425902	0.000177064
1327	250	6226	2.17E-05	0.0405212	6.85E-05
1328	250	5828	1.41E-05	0.038332	9.22E-05
1329	5828	7006	4.24E-06	0.0526525	7.62E-05
1330	250	7006	2.25E-05	0.0481189	6.48E-05
1331	250	1934	2.39E-05	0.0334011	9.55E-05
1332	250	5045	8.62E-06	0.0361615	0.000136987
1333	251	587	4.41E-05	0.022183	0.000140605
1334	251	5807	1.20E-05	0.0443092	0.000125331
1335	252	2776	2.22E-05	0.0335089	0.000123226
1336	252	987	1.59E-05	0.0281211	0.000227857
1337	253	1951	2.15E-05	0.0377853	9.69E-05
1338	253	4576	1.35E-05	0.0477706	0.000100533
1339	253	5101	1.81E-05	0.041969	0.000106164
1340	253	4571	1.40E-05	0.0336842	0.000141751
1341	253	6837	2.56E-05	0.0324191	0.000164912
1342	253	1959	2.39E-05	0.0532544	9.62E-05
1343	253	2413	1.31E-05	0.0333943	0.000220596
1344	253	1220	1.51E-05	0.0363652	0.000158786
1345	253	632	2.62E-05	0.0420084	0.000143822
1346	4571	7007	1.34E-05	0.0374665	8.06E-05
1347	253	7007	2.95E-05	0.0272593	0.000156647
1348	253	1413	2.04E-05	0.0270218	0.000145131
1349	254	1977	1.67E-05	0.0420978	0.000134525
1350	254	4049	1.30E-05	0.0378654	0.000169615
1351	254	2420	2.17E-05	0.0322469	0.000223003
1352	1977	7008	8.89E-06	0.0375558	0.000161341
1353	254	7008	2.05E-05	0.0505665	0.000115698
1354	254	582	9.49E-06	0.0466936	0.000182339
1355	254	592	1.76E-05	0.0348874	0.000186495
1356	254	2417	1.63E-05	0.0396746	0.000141586
1357	255	4566	1.06E-05	0.0363633	0.00014328
1358	255	3452	1.46E-05	0.0368868	9.42E-05
1359	256	5904	3.16E-05	0.0222459	0.000128817
1360	256	2103	2.12E-05	0.0346175	0.000114249
1361	257	1712	2.83E-05	0.0311757	8.35E-05
1362	257	806	1.84E-05	0.0382433	0.000275263
1363	257	2198	1.33E-05	0.0432034	0.000199018
1364	258	1775	2.74E-05	0.0239948	7.30E-05
1365	258	2253	1.88E-05	0.0304205	0.000136334
1366	258	1139	2.03E-05	0.0232541	0.000167796
1367	258	2037	2.20E-05	0.0124258	0.000102746
1368	258	3752	1.24E-05	0.0410515	0.000224825
1369	258	2858	1.52E-05	0.0311627	0.000128057
1370	259	6705	8.66E-06	0.0429857	0.000245579
1371	260	1511	2.63E-05	0.0344328	0.000109028
1372	260	2035	2.07E-05	0.0301085	0.000140882
1373	260	831	3.00E-05	0.0365462	0.000159534
1374	260	1766	1.04E-05	0.0284785	0.000296353
1375	260	278	3.21E-05	0.0221288	9.78E-05
1376	260	2257	1.81E-05	0.0319587	0.000195416
1377	260	1804	8.21E-06	0.0333386	0.00020665
1378	261	4328	7.43E-06	0.0453411	0.000220539
1379	261	3305	2.39E-05	0.0378817	0.000139013
1380	261	2852	1.77E-05	0.0417546	0.000121692
1381	261	1790	1.31E-05	0.0379774	0.000112241
1382	262	3049	1.39E-05	0.0393352	0.000139401
1383	262	1263	1.95E-05	0.036621	0.000171253
1384	262	308	2.79E-05	0.03616	0.000113964
1385	263	4344	1.18E-05	0.0472663	0.000153422
1386	263	3056	1.46E-05	0.0254632	0.000121585
1387	263	2257	1.68E-05	0.036169	0.000174364
1388	263	4368	8.51E-06	0.0391439	0.000168423
1389	263	1827	2.31E-05	0.0349324	8.92E-05
1390	263	4858	1.40E-05	0.0374597	0.000119747
1391	263	3768	2.00E-05	0.0329618	0.000144415
1392	263	5499	1.51E-05	0.0441853	8.83E-05
1393	263	5494	1.81E-05	0.0361249	0.000110999
1394	264	1858	2.20E-05	0.0456108	7.36E-05
1395	264	3845	1.29E-05	0.0360657	0.000270112
1396	265	5636	7.94E-06	0.0419383	0.000132636
1397	266	1911	2.75E-05	0.0369479	0.000139865
1398	266	721	2.22E-05	0.0329103	0.000107445
1399	266	1189	1.97E-05	0.0288621	0.000209976
1400	266	1920	1.38E-05	0.0170435	0.000183889
1401	266	6496	9.10E-06	0.036446	0.000170435
1402	267	317	2.69E-05	0.0283809	9.31E-05
1403	267	1573	1.37E-05	0.0331027	0.000136719
1404	267	268	2.83E-05	0.036184	0.000113541
1405	267	1076	1.25E-05	0.0389114	0.000340098
1406	268	3107	2.04E-05	0.0313839	0.000176897
1407	268	1282	1.81E-05	0.0331113	0.000232477
1408	268	737	1.64E-05	0.0362373	0.000186691
1409	269	1947	1.64E-05	0.042546	0.000209398
1410	269	587	1.84E-05	0.0364176	0.000410126
1411	269	1201	2.75E-05	0.0414064	0.000179833
1412	269	1577	1.12E-05	0.0397856	0.000223547
1413	269	1944	2.01E-05	0.0402449	0.000116138
1414	270	1600	1.85E-05	0.0371693	0.000172609
1415	270	2760	1.90E-05	0.0458485	0.000105965
1416	270	1962	1.48E-05	0.0349369	0.000149152
1417	270	406	3.09E-05	0.0294099	0.000144132
1418	270	1960	1.38E-05	0.0365057	0.000186084
1419	271	1640	1.97E-05	0.0505987	9.27E-05
1420	271	320	2.09E-05	0.0323191	0.000361217
1421	271	1617	2.00E-05	0.0398497	7.22E-05
1422	-1	272	2.17E-05	0.0420747	4.96E-05
1423	272	321	2.93E-05	0.0200172	9.37E-05
1424	273	4141	1.73E-05	0.0379387	0.000147357
1425	273	593	2.88E-05	0.0172448	6.58E-05
1426	273	4643	1.36E-05	0.0242418	0.00012628
1427	273	2130	1.95E-05	0.0377623	0.000177747
1428	273	3211	1.88E-05	0.0420778	0.000182352
1429	273	1430	1.72E-05	0.0308881	0.000152985
1430	274	994	2.97E-05	0.0259471	8.22E-05
1431	274	767	2.81E-05	0.0307713	0.000121214
1432	275	4711	1.08E-05	0.0443836	0.000145488
1433	275	1106	1.01E-05	0.0426832	0.000195624
1434	275	1013	2.70E-05	0.0359744	0.000122534
1435	275	1468	1.96E-05	0.0367997	9.72E-05
1436	275	4252	8.21E-06	0.0436242	0.000270681
1437	275	4743	1.67E-05	0.0445955	0.000127025
1438	275	3598	2.27E-05	0.0263461	0.000108584
1439	276	3005	1.31E-05	0.0269455	0.000173207
1440	276	4786	6.63E-06	0.0311437	0.000103005
1441	276	1247	2.52E-05	0.0389812	7.07E-05
1442	4786	7009	7.28E-06	0.0482529	5.71E-05
1443	276	7009	1.35E-05	0.0418318	8.58E-05
1444	276	660	2.73E-05	0.0337849	0.000114562
1445	276	2550	1.36E-05	0.0322734	0.000141575
1446	277	5352	6.97E-06	0.0384553	0.00010916
1447	278	3294	1.05E-05	0.0306077	0.000227781
1448	279	6041	1.64E-05	0.0292368	0.000145188
1449	279	1760	1.30E-05	0.0338141	0.000195369
1450	279	3691	8.00E-06	0.0395077	0.000263003
1451	279	3300	1.35E-05	0.0379927	0.000233738
1452	279	1137	3.20E-05	0.0467588	0.000243782
1453	279	607	2.78E-05	0.0256619	0.000184142
1454	279	2247	3.42E-05	0.0206244	0.000173568
1455	279	3776	1.82E-05	0.0325769	0.000337304
1456	279	3727	8.21E-06	0.0490591	0.000297676
1457	279	6392	1.20E-05	0.0475722	0.000217401
1458	280	3735	7.55E-06	0.0316822	0.000165625
1459	280	686	2.73E-05	0.0300548	6.70E-05
1460	280	2265	2.23E-05	0.0278027	0.00029904
1461	-1	281	1.71E-05	0.0467051	8.37E-05
1462	281	1820	9.00E-06	0.0416951	0.000180095
1463	282	4369	1.15E-05	0.0434968	8.57E-05
1464	282	950	1.27E-05	0.0436924	0.000157199
1465	282	3810	1.57E-05	0.0404457	7.02E-05
1466	282	5589	1.24E-05	0.0353212	0.000130223
1467	283	617	3.48E-05	0.0367989	0.000126423
1468	283	1353	1.51E-05	0.0253175	0.000189029
1469	283	6128	1.06E-05	0.0351114	0.000274634
1470	283	431	2.04E-05	0.0389149	0.000191937
1471	431	7010	1.74E-05	0.0205506	8.89E-05
1472	283	7010	1.49E-05	0.0414469	0.000155342
1473	283	542	2.73E-05	0.033139	9.76E-05
1474	284	1529	1.21E-05	0.0340751	0.000331173
1475	284	4896	1.44E-05	0.0379949	0.000195033
1476	284	4929	1.61E-05	0.0385048	0.000234008
1477	284	954	2.67E-05	0.0327573	8.36E-05
1478	284	471	2.93E-05	0.0313233	0.000102221
1479	285	3333	1.54E-05	0.0278333	0.000164404
1480	285	4404	1.28E-05	0.0413437	0.00021253
1481	285	391	2.22E-05	0.0349575	7.67E-05
1482	285	1823	1.68E-05	0.0258928	0.000117428
1483	286	718	2.40E-05	0.037819	0.00010772
1484	287	6755	1.09E-05	0.0412303	0.000176796
1485	287	5661	1.80E-05	0.0440711	0.000112267
1486	287	475	2.09E-05	0.0419574	0.000290093
1487	287	724	1.66E-05	0.0377996	0.000279407
1488	287	712	3.02E-05	0.0608474	8.97E-05
1489	287	6156	1.44E-05	0.0358914	0.000125105
1490	287	6184	1.36E-05	0.0322472	0.000309325
1491	287	2360	1.02E-05	0.0348416	0.000324301
1492	287	2671	2.66E-05	0.0427268	0.000118867
1493	287	2678	2.51E-05	0.0140121	0.000128688
1494	287	3088	1.96E-05	0.0376335	0.000231724
1495	287	711	4.04E-05	0.0359178	0.000214042
1496	2678	7011	8.68E-06	0.0365959	0.000108579
1497	287	7011	2.38E-05	0.0362885	0.000191722
1498	287	2686	2.73E-05	0.0446031	0.000133746
1499	287	2357	1.76E-05	0.0421294	0.000185827
1500	287	880	1.13E-05	0.0358984	0.000264259
1501	288	2700	2.69E-05	0.0303019	8.47E-05
1502	288	708	2.01E-05	0.034172	0.000188666
1503	288	878	1.32E-05	0.0309571	0.000151388
1504	288	2903	7.99E-06	0.0448207	0.00020521
1505	0	288	8.19E-06	0.0451535	0.000122944
1506	288	3406	2.51E-05	0.0321642	0.000110018
1507	289	1071	3.89E-05	0.0308174	0.000110364
1508	289	3953	1.29E-05	0.0362591	0.000120686
1509	289	1575	1.41E-05	0.0327575	0.000132471
1510	290	3409	2.69E-05	0.0401828	0.000110404
1511	290	5736	1.04E-05	0.0483955	0.000176925
1512	290	3975	1.78E-05	0.0390123	7.42E-05
1513	290	1923	1.28E-05	0.0397328	0.000237961
1514	290	731	2.78E-05	0.0419379	9.05E-05
1515	290	2396	7.54E-06	0.0508365	0.000216959
1516	291	1935	1.61E-05	0.0347898	0.000102393
1517	291	735	2.67E-05	0.0380775	8.01E-05
1518	291	355	2.53E-05	0.0453307	0.00014493
1519	291	6240	1.05E-05	0.0383968	0.000150163
1520	291	890	1.00E-05	0.0406763	0.000315085
1521	292	5841	1.23E-05	0.0366218	0.000211358
1522	292	742	1.16E-05	0.0381007	0.000205185
1523	292	748	1.12E-05	0.0382009	0.000225123
1524	292	743	2.59E-05	0.0334195	0.000120555
1525	292	3164	1.86E-05	0.0399639	0.000188854
1526	292	4108	1.57E-05	0.0363472	0.000146976
1527	293	3441	1.12E-05	0.0326645	0.000165693
1528	293	2443	1.81E-05	0.0347273	9.90E-05
1529	293	486	2.81E-05	0.0418972	0.000135214
1530	293	2773	9.29E-06	0.0375098	0.000196548
1531	293	988	1.75E-05	0.0397638	0.000104184
1532	294	1422	2.08E-05	0.044584	0.000121084
1533	294	2446	2.41E-05	0.0461062	7.19E-05
1534	294	6253	1.04E-05	0.0522496	0.000223882
1535	295	3164	1.65E-05	0.0284153	0.000129915
1536	295	3170	2.07E-05	0.0376527	7.46E-05
1537	295	1221	2.69E-05	0.0381075	8.30E-05
1538	296	2109	1.91E-05	0.0431699	8.93E-05
1539	296	4627	1.24E-05	0.031959	9.88E-05
1540	296	1628	1.93E-05	0.0357873	0.00011503
1541	296	3192	1.42E-05	0.036648	0.00010037
1542	297	5178	1.30E-05	0.0405708	0.000163464
1543	297	4622	1.08E-05	0.0352345	0.000114964
1544	297	3188	2.36E-05	0.0407075	7.05E-05
1545	298	362	3.29E-05	0.0281909	0.000100059
1546	298	2117	1.24E-05	0.0477258	0.000205349
1547	298	3479	1.21E-05	0.0335423	0.00012446
1548	299	5918	1.72E-05	0.0491375	0.000196486
1549	299	2123	2.25E-05	0.0300747	0.000173432
1550	299	3502	9.90E-06	0.0423136	0.000325176
1551	299	1670	1.69E-05	0.0359256	0.000314982
1552	299	767	2.80E-05	0.0338483	0.000252651
1553	299	2494	2.20E-05	0.0364471	0.000185002
1554	299	3511	2.09E-05	0.0399944	0.000152236
1555	299	1700	1.52E-05	0.0311162	0.000261416
1556	299	5256	1.57E-05	0.031072	0.000179614
1557	299	2513	9.78E-06	0.0289924	0.000295138
1558	299	6624	1.11E-05	0.0314835	0.000240344
1559	299	4211	2.57E-05	0.0453786	0.000177599
1560	299	447	1.74E-05	0.0394706	0.000284631
1561	299	2954	2.20E-05	0.047341	0.000133635
1562	300	1310	2.24E-05	0.0207103	0.0001285
1563	300	2128	2.20E-05	0.0319082	0.000129886
1564	300	758	1.02E-05	0.0263328	0.000199937
1565	300	594	1.54E-05	0.0337547	0.000160546
1566	301	501	2.67E-05	0.0358725	0.000106108
1567	301	1236	2.62E-05	0.034126	0.000136853
1568	301	2152	1.40E-05	0.0395991	8.22E-05
1569	302	1236	1.41E-05	0.0413719	0.00016166
1570	302	5945	5.58E-06	0.0476066	0.000109494
1571	302	2468	1.87E-05	0.0390251	0.000102992
1572	5945	7012	1.20E-05	0.049703	3.19E-05
1573	302	7012	2.00E-05	0.0504614	5.53E-05
1574	302	5234	1.18E-05	0.0302173	8.78E-05
1575	302	4185	6.61E-06	0.0372324	0.000104121
1576	4185	7013	8.97E-06	0.0505291	5.26E-05
1577	302	7013	5.33E-06	0.0361779	8.33E-05
1578	302	5969	1.07E-05	0.0382471	0.000158023
1579	302	2166	2.10E-05	0.0397361	7.40E-05
1580	302	778	3.02E-05	0.0464048	0.000105554
1581	302	2143	8.93E-06	0.0372443	0.000198151
1582	303	2162	1.47E-05	0.0320696	0.000154697
1583	303	1234	2.27E-05	0.0383505	0.00013117
1584	303	791	2.74E-05	0.0269319	0.000107107
1585	303	1107	1.36E-05	0.0255389	0.000162165
1586	304	1659	1.31E-05	0.0241763	0.000274691
1587	304	2521	2.18E-05	0.0352198	0.000114723
1588	304	2001	2.00E-05	0.0287357	0.000144738
1589	304	3221	1.60E-05	0.0353078	0.000212698
1590	304	3536	1.08E-05	0.0362806	0.00023848
1591	304	784	2.40E-05	0.0408016	0.000238014
1592	304	3234	1.96E-05	0.0397525	0.000144676
1593	304	1467	1.58E-05	0.0308772	0.000241118
1594	304	4733	1.18E-05	0.0376645	0.000144149
1595	305	5300	1.15E-05	0.0405445	9.08E-05
1596	305	3639	2.60E-05	0.0322408	0.000125486
1597	305	5976	1.01E-05	0.0299792	0.000100444
1598	305	6318	1.56E-05	0.044577	0.000139774
1599	6318	7014	6.61E-06	0.0422804	4.64E-05
1600	305	7014	7.17E-06	0.0389813	9.16E-05
1601	305	2191	1.95E-05	0.0419233	0.000123617
1602	306	1344	1.05E-05	0.0354416	0.000206445
1603	306	1475	1.86E-05	0.0339247	0.000132079
1604	306	801	2.47E-05	0.0362458	0.000155227
1605	306	461	2.81E-05	0.0331576	8.78E-05
1606	306	2227	2.07E-05	0.0437003	0.000148175
1607	307	2856	2.62E-05	0.027519	7.69E-05
1608	307	2277	2.20E-05	0.0218504	7.05E-05
1609	308	6695	1.49E-05	0.0404116	0.000162391
1610	308	310	2.79E-05	0.0269502	0.000190293
1611	308	1144	2.74E-05	0.0289637	9.01E-05
1612	308	543	7.01E-06	0.0383449	0.000202405
1613	308	684	2.69E-05	0.0313782	0.000116484
1614	309	1809	2.16E-05	0.0276989	9.56E-05
1615	309	1263	1.76E-05	0.0346763	0.000134761
1616	309	827	1.84E-05	0.0360728	0.000162945
1617	309	2280	1.82E-05	0.0411919	0.00016253
1618	310	1042	1.91E-05	0.0454089	0.000180323
1619	310	2302	1.98E-05	0.0282081	7.12E-05
1620	310	1371	2.06E-05	0.0334076	0.000113159
1621	310	3049	1.31E-05	0.0324222	0.000335196
1622	310	621	2.21E-05	0.0335881	0.000232213
1623	311	2324	1.90E-05	0.039723	7.19E-05
1624	311	3862	4.99E-06	0.0462731	0.000138302
1625	311	2338	1.93E-05	0.0273628	6.61E-05
1626	312	5008	1.75E-05	0.0292747	0.000201494
1627	312	405	2.71E-05	0.0377099	8.05E-05
1628	312	1566	2.10E-05	0.0247434	7.24E-05
1629	312	6184	1.86E-05	0.0399057	0.000103197
1630	313	871	1.84E-05	0.0328577	0.000133177
1631	313	5002	6.69E-06	0.0341962	0.000112985
1632	313	3412	7.96E-06	0.0441728	0.00031178
1633	313	1926	1.28E-05	0.0450665	0.000172215
1634	313	6496	9.32E-06	0.0462877	0.000167337
1635	313	572	1.07E-05	0.0391751	0.000232353
1636	313	4488	2.93E-05	0.0269228	0.000100333
1637	314	3937	8.82E-06	0.0480267	0.000196968
1638	314	2385	2.42E-05	0.0259997	7.73E-05
1639	314	2718	1.59E-05	0.0349363	0.000140461
1640	314	3430	2.38E-05	0.0367042	0.000162411
1641	314	584	1.35E-05	0.0354625	0.000272843
1642	314	1942	3.21E-05	0.0252488	0.000105061
1643	314	2914	1.60E-05	0.0295635	0.00015188
1644	314	979	7.08E-06	0.0312901	0.000192662
1645	315	1582	2.28E-05	0.0410255	0.000105138
1646	315	733	2.72E-05	0.0315014	7.65E-05
1647	316	1410	1.68E-05	0.031907	0.000143737
1648	316	582	1.89E-05	0.0404522	0.000115074
1649	316	6191	1.60E-05	0.0355973	0.00018867
1650	316	6212	1.46E-05	0.0365146	0.000167556
1651	317	5068	7.18E-06	0.036445	0.000213564
1652	317	737	7.49E-06	0.041122	0.000254499
1653	318	1602	2.24E-05	0.0304171	0.000114105
1654	318	899	1.88E-05	0.0332616	0.000181265
1655	319	4069	1.10E-05	0.0507634	0.000126884
1656	319	1958	1.87E-05	0.0452038	8.87E-05
1657	319	5129	1.14E-05	0.030629	0.000206587
1658	320	489	3.93E-05	0.0276156	7.10E-05
1659	320	1228	1.62E-05	0.0346393	0.000188323
1660	320	3490	2.40E-05	0.0377006	0.000223627
1661	321	2467	2.14E-05	0.0400516	0.000102055
1662	322	5169	1.41E-05	0.0316263	7.72E-05
1663	322	3181	2.16E-05	0.0417333	0.00022911
1664	322	2119	3.07E-05	0.0345195	0.000103143
1665	322	3180	1.71E-05	0.0340236	0.000137421
1666	322	2151	1.79E-05	0.0319215	0.000162243
1667	322	914	2.78E-05	0.0439815	9.88E-05
1668	323	501	3.42E-05	0.0313233	0.00010028
1669	323	1003	2.01E-05	0.0226719	7.92E-05
1670	323	2492	2.06E-05	0.0377025	6.04E-05
1671	324	1444	2.19E-05	0.0389122	7.99E-05
1672	324	2470	1.55E-05	0.0300201	0.000100553
1673	324	3524	7.32E-06	0.0536592	0.00014049
1674	324	596	2.67E-05	0.0586414	9.37E-05
1675	325	5231	1.41E-05	0.0281327	0.000133959
1676	325	366	2.81E-05	0.0278802	8.13E-05
1677	325	1315	2.27E-05	0.0372512	0.000126092
1678	325	4169	1.34E-05	0.035093	0.000196369
1679	325	3561	1.15E-05	0.0559151	8.32E-05
1680	325	2178	1.04E-05	0.0355859	0.000101795
1681	326	5933	1.87E-05	0.0347803	0.000153706
1682	326	642	2.68E-05	0.0466332	0.000169788
1683	326	2495	1.49E-05	0.0385844	0.000270938
1684	326	648	3.48E-05	0.037838	0.000130236
1685	326	5970	2.19E-05	0.0437329	0.000121273
1686	326	3526	9.03E-06	0.0403532	0.000252765
1687	3526	7015	1.60E-05	0.0473608	4.06E-05
1688	326	7015	2.51E-05	0.0402488	0.00014966
1689	326	649	2.42E-05	0.041398	0.000352398
1690	326	1655	2.04E-05	0.024208	0.000179314
1691	326	1317	8.39E-06	0.0385778	0.000327834
1692	326	4717	1.30E-05	0.0424716	0.000272853
1693	326	2016	9.62E-06	0.037546	0.000319219
1694	326	3578	1.61E-05	0.0393122	0.000248223
1695	326	4227	7.21E-06	0.0360674	0.000228229
1696	327	419	2.40E-05	0.0195963	0.000123292
1697	327	2817	1.40E-05	0.0273568	0.000254567
1698	327	4224	1.19E-05	0.0371673	0.000244216
1699	327	1012	2.45E-05	0.0472268	0.000102127
1700	328	2520	2.07E-05	0.0344202	0.000125413
1701	328	6331	6.54E-06	0.0412297	0.00011191
1702	328	797	2.75E-05	0.0357659	0.00010554
1703	328	2824	1.55E-05	0.0391665	0.00010098
1704	329	5332	7.16E-06	0.0496999	0.000146881
1705	329	461	2.67E-05	0.0293873	6.86E-05
1706	329	5368	8.41E-06	0.0510702	0.000155584
1707	329	1467	2.10E-05	0.0294502	0.000109259
1708	329	4259	1.11E-05	0.0369618	0.000154519
1709	329	800	2.96E-05	0.0353664	0.000182975
1710	330	927	2.30E-05	0.0381516	0.000107503
1711	330	794	2.26E-05	0.0386989	0.00014573
1712	330	3629	2.06E-05	0.035889	5.51E-05
1713	330	665	1.21E-05	0.0322654	9.55E-05
1714	331	2008	1.20E-05	0.0354096	0.000233253
1715	331	655	1.22E-05	0.031224	0.000219418
1716	331	660	2.53E-05	0.0365375	6.78E-05
1717	331	1114	2.12E-05	0.0390688	0.000160082
1718	332	6022	6.38E-06	0.0453448	0.000211376
1719	332	1483	2.73E-05	0.0373356	0.000104742
1720	333	1023	1.85E-05	0.0280832	0.000122241
1721	333	5377	6.35E-06	0.0464682	0.00015597
1722	5377	7016	7.46E-06	0.0466101	7.20E-05
1723	333	7016	7.75E-06	0.0463392	9.70E-05
1724	333	5378	1.34E-05	0.0301157	0.00019557
1725	334	3691	1.62E-05	0.037741	0.000111511
1726	334	1760	5.46E-06	0.0416873	0.000163376
1727	334	2020	1.39E-05	0.0392492	0.000104827
1728	334	4791	1.67E-05	0.0392335	0.000112841
1729	335	2233	1.66E-05	0.0410055	0.000289586
1730	335	4763	1.06E-05	0.0368073	0.000179703
1731	335	1731	1.96E-05	0.0417467	0.000136392
1732	335	1757	1.19E-05	0.0352875	0.000154568
1733	335	3657	2.00E-05	0.0383679	0.000119556
1734	335	2995	1.81E-05	0.022385	0.000134187
1735	335	2555	1.96E-05	0.0275481	0.000225971
1736	336	3002	2.15E-05	0.034365	0.000107025
1737	336	809	2.62E-05	0.0346489	6.43E-05
1738	336	517	2.57E-05	0.0416608	0.000149848
1739	337	2586	1.63E-05	0.0339551	0.000133899
1740	337	5438	1.23E-05	0.030919	9.09E-05
1741	337	672	2.88E-05	0.020916	9.40E-05
1742	337	3008	1.63E-05	0.0360218	0.000162576
1743	337	939	2.56E-05	0.0343227	7.89E-05
1744	337	3655	1.20E-05	0.0345598	0.000206109
1745	337	1252	1.81E-05	0.0337246	0.000283299
1746	338	818	2.93E-05	0.0343577	9.49E-05
1747	338	3683	1.95E-05	0.0355711	6.39E-05
1748	338	1778	2.26E-05	0.0418427	0.000144465
1749	339	5475	1.18E-05	0.0406343	9.79E-05
1750	339	2591	2.78E-05	0.0283658	8.65E-05
1751	339	4841	7.00E-06	0.0338391	0.000202181
1752	339	2276	1.54E-05	0.0363608	0.00016107
1753	4841	7017	7.73E-06	0.0478267	3.85E-05
1754	339	7017	1.48E-05	0.0459337	7.28E-05
1755	339	1346	2.33E-05	0.0332536	0.000115295
1756	339	1498	2.20E-05	0.026429	8.97E-05
1757	340	530	3.07E-05	0.0280056	7.01E-05
1758	340	537	2.34E-05	0.0334061	0.000171648
1759	340	1260	1.98E-05	0.0463197	9.40E-05
1760	341	3775	1.36E-05	0.0256208	0.000182832
1761	341	1496	1.71E-05	0.0252779	0.000152158
1762	342	1359	3.07E-05	0.0372773	7.60E-05
1763	342	1817	1.15E-05	0.0341513	0.000193231
1764	343	3075	1.54E-05	0.030162	0.000104836
1765	343	5596	1.24E-05	0.0430992	9.47E-05
1766	5596	7018	7.12E-06	0.0538404	3.08E-05
1767	343	7018	1.03E-05	0.0467244	4.97E-05
1768	344	6148	1.12E-05	0.0332597	0.000235148
1769	344	345	1.73E-05	0.033861	0.000329496
1770	6148	7019	1.11E-05	0.0531161	5.90E-05
1771	344	7019	2.21E-05	0.041228	0.00018317
1772	344	1546	1.31E-05	0.0270699	0.000259631
1773	344	3838	1.69E-05	0.0140467	0.000155491
1774	345	1149	1.92E-05	0.0341408	0.000258167
1775	345	2307	1.81E-05	0.0351158	0.000138917
1776	345	3824	1.60E-05	0.0341957	0.000125458
1777	345	6120	7.96E-06	0.0411719	0.000154929
1778	345	961	2.28E-05	0.0264836	0.000108939
1779	345	1545	2.20E-05	0.0254782	8.62E-05
1780	346	1175	1.29E-05	0.0397414	0.000232865
1781	346	2361	1.71E-05	0.0381817	0.000163843
1782	346	3903	1.72E-05	0.0405198	0.000138419
1783	346	1164	2.06E-05	0.0294775	0.000141275
1784	346	5615	7.93E-06	0.0421886	0.000191986
1785	346	1866	2.14E-05	0.0361943	0.000166105
1786	346	5613	2.13E-05	0.0389618	0.000182582
1787	3903	7020	7.25E-06	0.0544697	7.16E-05
1788	346	7020	9.36E-06	0.0302919	0.000144667
1789	346	565	2.67E-05	0.0332303	9.56E-05
1790	347	1178	1.86E-05	0.0281352	0.000169126
1791	347	1174	2.64E-05	0.0387539	0.000137525
1792	347	1570	2.34E-05	0.0328751	0.000168483
1793	347	6174	1.74E-05	0.0399691	0.000199567
1794	347	6176	1.41E-05	0.0448086	0.000205569
1795	348	4447	9.26E-06	0.034179	0.000171774
1796	348	5686	6.77E-06	0.048306	0.000161418
1797	348	1063	2.52E-05	0.0293918	0.000106315
1798	349	2372	1.19E-05	0.0266116	0.000258362
1799	2372	7021	1.53E-05	0.0418754	6.39E-05
1800	349	7021	1.40E-05	0.0393693	8.07E-05
1801	350	2384	1.03E-05	0.0269633	0.000289799
1802	350	3957	1.30E-05	0.0370376	0.000119246
1803	351	1932	2.45E-05	0.033826	0.000127448
1804	351	2916	1.63E-05	0.0287793	8.26E-05
1805	351	3125	1.70E-05	0.0362833	0.000115947
1806	351	1411	1.40E-05	0.0380735	0.000198051
1807	351	3985	6.65E-06	0.0333224	0.000168676
1808	351	2747	1.36E-05	0.0336901	9.71E-05
1809	351	3948	1.60E-05	0.0292401	0.000153171
1810	351	2377	1.81E-05	0.0353293	0.00019605
1811	351	1072	1.24E-05	0.0330553	0.00025005
1812	351	893	2.01E-05	0.0313054	0.000275859
1813	352	2722	1.55E-05	0.0289761	0.000156182
1814	352	1213	2.62E-05	0.0321849	0.000184234
1815	352	1597	2.24E-05	0.0351931	0.000151544
1816	352	5036	2.26E-05	0.032212	0.000125401
1817	352	579	2.73E-05	0.0308174	0.000125629
1818	352	1594	2.62E-05	0.0332536	9.24E-05
1819	353	3993	9.95E-06	0.035546	0.000122659
1820	353	6229	6.42E-06	0.0378853	0.000117251
1821	353	1288	2.03E-05	0.0366019	0.000128573
